0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,
0.95,0.95,0.95,0.95,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,
0.87,0.87,0.87,0.87,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.87,0.87,0.87,0.87,
0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.87,0.87,0.87,0.87,0.46,0.46,0.46,0.46,
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,
0.91,0.91,0.91,0.91,0.46,0.46,0.46,0.46,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,
0.46,0.46,0.46,0.46,0.91,0.91,0.91,0.91,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,
0.91,0.91,0.91,0.91,0.46,0.46,0.46,0.46,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,
0.46,0.46,0.46,0.46,0.87,0.87,0.87,0.87,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,
0.91,0.91,0.91,0.91,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.91,0.91,0.91,0.91,
0.46,0.46,0.46,0.46,0.87,0.87,0.87,0.87,0.91,0.91,0.91,0.91,0.46,0.46,0.46,0.46,
0.87,0.87,0.87,0.87,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,
0.46,0.46,0.46,0.46,0.87,0.87,0.87,0.87,0.46,0.46,0.46,0.46,0.87,0.87,0.87,0.87,
0.91,0.91,0.91,0.91,0.46,0.46,0.46,0.46,0.91,0.91,0.91,0.91,0.46,0.46,0.46,0.46,
0.46,0.46,0.46,0.46,0.87,0.87,0.87,0.87,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,
0.87,0.87,0.87,0.87,0.46,0.46,0.46,0.46,0.87,0.87,0.87,0.87,0.91,0.91,0.91,0.91,
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,
0.87,0.87,0.87,0.87,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.46,0.46,0.46,0.46,
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.87,0.87,0.87,0.87,
0.91,0.91,0.91,0.91,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.46,0.46,0.46,0.46,
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.87,0.87,0.87,0.87,
0.91,0.91,0.91,0.91,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.46,0.46,0.46,0.46,
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.87,0.87,0.87,0.87,
0.46,0.46,0.46,0.46,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.46,0.46,0.46,0.46,
0.91,0.91,0.91,0.91,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.87,0.87,0.87,0.87,
