-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625,-5.5511e-17,0.060625,0,-0.060625
